"Subject","Block","Trial","L_choice","R_choice","L_reward","R_reward","Sub_Choose","Frame","NetWorth","RT"
"57","1","37","B","A",40,36,"B","Gain",232,4327
"57","1","38","C","B",-36,40,"B","Catch",272,2118
"57","1","39","D","C",-40,-36,"C","Loss",236,3663
"57","1","40","B","A",40,36,"B","Gain",276,2194
"57","1","41","B","A",0,36,"B","Gain",276,1816
"57","1","42","A","B",36,40,"B","Gain",316,2420
"57","1","43","C","D",-36,-40,"C","Loss",280,2592
"57","1","44","C","D",-36,-40,"C","Loss",244,3551
"57","1","45","D","C",-40,-36,"C","Loss",208,4983
"57","1","46","C","D",-36,-40,"C","Loss",172,4972
"57","1","47","C","D",-36,-40,"C","Loss",136,3731
"57","1","48","D","A",-40,36,"A","Catch",172,2515
"57","1","49","A","B",36,40,"B","Gain",212,1036
"57","1","50","B","A",40,36,"B","Gain",252,2008
"57","1","51","A","B",36,40,"B","Gain",292,1230
"57","1","52","A","B",36,40,"B","Gain",332,2106
"57","1","53","B","C",40,-36,"B","Catch",372,1866
"57","1","54","C","D",-36,-40,"C","Loss",336,2933
"57","1","55","B","A",40,36,"B","Gain",376,1573
"57","1","56","C","B",-36,40,"B","Catch",416,1236
"57","1","57","D","C",-40,-36,"C","Loss",380,1896
"57","1","58","B","A",40,36,"B","Gain",420,1058
"57","1","59","D","C",-40,-36,"C","Loss",384,1118
"57","1","60","B","A",40,36,"B","Gain",424,981
"57","2","1","C","D",-36,-40,"C","Loss",388,3002
"57","2","2","C","D",-36,-40,"C","Loss",352,1605
"57","2","3","A","B",36,40,"B","Gain",392,1468
"57","2","4","A","C",36,-36,"A","Catch",428,1742
"57","2","5","B","A",40,36,"B","Gain",468,1670
"57","2","6","C","B",-36,40,"B","Catch",508,1136
"57","2","7","C","D",-36,-40,"C","Loss",472,1649
"57","2","8","B","A",40,36,"B","Gain",512,1348
"57","2","9","A","B",36,0,"B","Gain",512,1084
"57","2","10","B","A",40,36,"B","Gain",552,2189
"57","2","11","B","A",40,36,"B","Gain",592,2587
"57","2","12","A","B",36,40,"B","Gain",632,3186
"57","2","13","B","D",40,-40,"B","Catch",672,2200
"57","2","14","D","C",-40,-36,"C","Loss",636,3429
"57","2","15","D","C",-40,-36,"C","Loss",600,1610
"57","2","16","C","B",-36,40,"B","Catch",640,1278
"57","2","17","A","B",36,40,"B","Gain",680,1361
"57","2","18","A","B",36,0,"B","Gain",680,1384
"57","2","19","A","B",36,40,"B","Gain",720,1782
"57","2","20","C","D",-36,-40,"C","Loss",684,2428
"57","2","21","B","A",40,36,"B","Gain",724,1871
"57","2","22","D","B",-40,40,"B","Catch",764,1474
"57","2","23","C","A",-36,36,"A","Catch",800,2636
"57","2","24","C","D",-36,-40,"C","Loss",764,1737
"57","2","25","A","D",36,-40,"A","Catch",800,1177
"57","2","26","C","D",-36,0,"C","Loss",764,1863
"57","2","27","D","C",-40,-36,"C","Loss",728,2570
"57","2","28","B","A",40,36,"B","Gain",768,1608
"57","2","29","A","B",36,40,"B","Gain",808,2485
"57","2","30","D","C",-40,-36,"C","Loss",772,5375
"57","2","31","C","D",-36,-40,"C","Loss",736,2053
"57","2","32","B","A",40,36,"B","Gain",776,2017
"57","2","33","C","D",-36,-40,"C","Loss",740,2437
"57","2","34","D","C",-40,-36,"C","Loss",704,1866
"57","2","35","D","C",-40,-36,"C","Loss",668,1581
"57","2","36","D","C",-40,-36,"C","Loss",632,2290
"57","2","37","D","C",0,-36,"C","Loss",596,1213
"57","2","38","C","D",-36,-40,"C","Loss",560,3449
"57","2","39","C","D",-36,-40,"C","Loss",524,3381
"57","2","40","D","C",-40,-36,"C","Loss",488,6923
"57","2","41","A","B",36,40,"B","Gain",528,1588
"57","2","42","C","D",-36,-40,"C","Loss",492,4786
"57","2","43","D","C",-40,-36,"C","Loss",456,3968
"57","2","44","D","C",-40,-36,"C","Loss",420,3992
"57","2","45","B","A",40,36,"B","Gain",460,2221
"57","2","46","A","B",36,40,"B","Gain",500,1802
"57","2","47","A","B",36,40,"B","Gain",540,2671
"57","2","48","B","A",40,36,"B","Gain",580,3369
"57","2","49","D","C",-40,-36,"C","Loss",544,2073
"57","2","50","A","B",36,40,"B","Gain",584,1571
"57","2","51","A","B",36,40,"B","Gain",624,1706
"57","2","52","D","A",-40,36,"A","Catch",660,2707
"57","2","53","C","D",-36,-40,"C","Loss",624,3717
"57","2","54","B","A",40,36,"B","Gain",664,1686
"57","2","55","B","A",40,36,"B","Gain",704,2863
"57","2","56","C","A",-36,36,"A","Catch",740,2051
"57","2","57","B","C",0,-36,"B","Catch",740,1782
"57","2","58","B","A",40,36,"B","Gain",780,1268
"57","2","59","D","B",0,40,"B","Catch",820,1592
"57","2","60","D","A",-40,36,"A","Catch",856,1812
"57","3","1","B","A",0,36,"B","Gain",856,1993
"57","3","2","A","C",36,-36,"A","Catch",892,1230
"57","3","3","D","C",-40,-36,"C","Loss",856,3258
"57","3","4","C","D",-36,-40,"C","Loss",820,3276
"57","3","5","C","D",-36,-40,"C","Loss",784,1518
"57","3","6","D","B",-40,40,"B","Catch",824,1191
"57","3","7","C","A",-36,36,"A","Catch",860,1821
"57","3","8","B","A",40,36,"B","Gain",900,1738
"57","3","9","B","A",40,36,"B","Gain",940,2698
"57","3","10","A","B",36,40,"B","Gain",980,3668
"57","3","11","A","B",36,40,"B","Gain",1020,2031
"57","3","12","C","D",-36,-40,"C","Loss",984,5354
"57","3","13","D","C",-40,-36,"C","Loss",948,4961
"57","3","14","A","B",36,40,"B","Gain",988,1433
"57","3","15","D","C",-40,-36,"C","Loss",952,3181
"57","3","16","A","B",36,40,"B","Gain",992,1579
"57","3","17","C","B",-36,40,"B","Catch",1032,1745
"57","3","18","D","B",-40,40,"B","Catch",1072,1233
"57","3","19","B","A",40,36,"B","Gain",1112,3444
"57","3","20","C","D",-36,-40,"C","Loss",1076,3104
"57","3","21","C","D",-36,-40,"C","Loss",1040,1881
"57","3","22","D","C",-40,-36,"C","Loss",1004,1813
"57","3","23","D","A",-40,36,"A","Catch",1040,960
"57","3","24","A","B",36,40,"B","Gain",1080,2031
"57","3","25","D","C",-40,-36,"C","Loss",1044,4195
"57","3","26","D","C",-40,-36,"C","Loss",1008,3408
"57","3","27","A","B",36,40,"B","Gain",1048,1773
"57","3","28","C","D",-36,-40,"C","Loss",1012,3292
"57","3","29","B","A",40,36,"B","Gain",1052,1014
"57","3","30","B","A",40,36,"B","Gain",1092,915
"57","3","31","D","C",-40,-36,"C","Loss",1056,3139
"57","3","32","C","D",-36,0,"C","Loss",1020,2219
"57","3","33","D","C",0,-36,"C","Loss",984,6592
"57","3","34","A","B",36,40,"B","Gain",1024,2381
"57","3","35","C","B",-36,40,"B","Catch",1064,1316
"57","3","36","A","B",36,40,"B","Gain",1104,1261
"57","3","37","A","B",36,40,"B","Gain",1144,1879
"57","3","38","A","B",36,40,"B","Gain",1184,1914
"57","3","39","D","C",-40,-36,"D","Loss",1144,2683
"57","3","40","C","D",-36,-40,"C","Loss",1108,2805
"57","3","41","B","A",40,36,"B","Gain",1148,1129
"57","3","42","B","A",40,36,"B","Gain",1188,1162
"57","3","43","B","A",0,36,"B","Gain",1188,1080
"57","3","44","B","D",40,-40,"B","Catch",1228,1491
"57","3","45","C","D",-36,-40,"C","Loss",1192,2493
"57","3","46","D","C",-40,-36,"C","Loss",1156,1550
"57","3","47","B","A",40,36,"B","Gain",1196,1366
"57","3","48","B","A",0,36,"B","Gain",1196,901
"57","3","49","B","C",40,-36,"B","Catch",1236,4453
"57","3","50","A","B",36,40,"B","Gain",1276,3722
"57","3","51","C","D",-36,-40,"C","Loss",1240,4586
"57","3","52","B","A",40,36,"B","Gain",1280,4008
"57","3","53","A","B",36,40,"B","Gain",1320,1973
"57","3","54","D","C",-40,-36,"C","Loss",1284,5092
"57","3","55","C","D",-36,-40,"C","Loss",1248,2550
"57","3","56","C","A",-36,36,"A","Catch",1284,1406
"57","3","57","A","D",36,-40,"A","Catch",1320,1146
"57","3","58","C","D",-36,-40,"C","Loss",1284,4690
"57","3","59","D","C",-40,-36,"C","Loss",1248,5740
"57","3","60","D","A",0,36,"A","Catch",1284,876
"57","4","1","C","D",-36,-40,"C","Loss",1248,4609
"57","4","2","B","A",40,36,"B","Gain",1288,1597
"57","4","3","D","C",-40,-36,"C","Loss",1252,5122
"57","4","4","A","B",36,40,"B","Gain",1292,1387
"57","4","5","D","C",-40,-36,"C","Loss",1256,4746
"57","4","6","B","A",40,36,"B","Gain",1296,1761
"57","4","7","D","C",-40,-36,"C","Loss",1260,3776
"57","4","8","C","D",-36,-40,"C","Loss",1224,3654
"57","4","9","B","A",40,36,"B","Gain",1264,2249
"57","4","10","A","D",36,-40,"A","Catch",1300,1101
"57","4","11","A","B",36,40,"B","Gain",1340,1126
"57","4","12","B","A",40,36,"B","Gain",1380,943
"57","4","13","C","D",-36,-40,"C","Loss",1344,4374
"57","4","14","D","C",-40,-36,"C","Loss",1308,4205
"57","4","15","B","A",40,36,"B","Gain",1348,4066
"57","4","16","A","B",36,0,"B","Gain",1348,2022
"57","4","17","D","C",-40,-36,"C","Loss",1312,4442
"57","4","18","D","A",-40,36,"A","Catch",1348,917
"57","4","19","C","D",-36,-40,"C","Loss",1312,4718
"57","4","20","B","A",40,36,"B","Gain",1352,2086
"57","4","21","C","D",-36,-40,"C","Loss",1316,5872
"57","4","22","B","D",40,-40,"B","Catch",1356,1491
"57","4","23","D","C",-40,-36,"C","Loss",1320,1998
"57","4","24","C","B",-36,40,"B","Catch",1360,1539
"57","4","25","D","C",-40,-36,"C","Loss",1324,3267
"57","4","26","C","D",-36,-40,"C","Loss",1288,5238
"57","4","27","A","B",36,40,"B","Gain",1328,1818
"57","4","28","A","B",36,0,"B","Gain",1328,1503
"57","4","29","C","B",-36,40,"B","Catch",1368,969
"57","4","30","A","B",36,40,"B","Gain",1408,3358
"57","4","31","A","C",36,-36,"A","Catch",1444,1349
"57","4","32","C","D",-36,-40,"C","Loss",1408,4589
"57","4","33","B","A",40,36,"B","Gain",1448,3435
"57","4","34","C","D",-36,-40,"C","Loss",1412,3368
"57","4","35","D","C",-40,-36,"C","Loss",1376,2206
"57","4","36","A","B",36,40,"B","Gain",1416,1467
"57","4","37","A","B",36,40,"B","Gain",1456,1487
"57","4","38","C","D",-36,0,"C","Loss",1420,2192
"57","4","39","B","A",40,36,"B","Gain",1460,2926
"57","4","40","D","C",-40,-36,"C","Loss",1424,6102
"57","4","41","A","B",36,40,"B","Gain",1464,1928
"57","4","42","C","D",-36,-40,"C","Loss",1428,3968
"57","4","43","A","B",36,40,"B","Gain",1468,1679
"57","4","44","D","C",-40,-36,"C","Loss",1432,3272
"57","4","45","D","C",-40,-36,"C","Loss",1396,5539
"57","4","46","C","D",-36,-40,"C","Loss",1360,3067
"57","4","47","B","A",40,36,"B","Gain",1400,1558
"57","4","48","A","B",36,40,"B","Gain",1440,893
"57","4","49","B","A",40,36,"B","Gain",1480,1095
"57","4","50","B","A",40,36,"B","Gain",1520,1136
"57","4","51","D","B",-40,0,"B","Catch",1520,889
"57","4","52","C","D",-36,0,"C","Loss",1484,2226
"57","4","53","B","A",40,36,"B","Gain",1524,1926
"57","4","54","B","C",40,-36,"B","Catch",1564,1126
"57","4","55","D","C",0,-36,"C","Loss",1528,1598
"57","4","56","C","A",-36,36,"A","Catch",1564,836
"57","4","57","A","B",36,40,"B","Gain",1604,2472
"57","4","58","D","B",-40,40,"B","Catch",1644,1027
"57","4","59","C","A",-36,36,"A","Catch",1680,1007
"57","4","60","D","A",-40,36,"A","Catch",1716,901
"57","5","1","A","B",36,40,"B","Gain",1756,3142
"57","5","2","B","C",40,-36,"B","Catch",1796,1037
"57","5","3","D","C",-40,-36,"C","Loss",1760,1785
"57","5","4","B","A",40,36,"B","Gain",1800,1191
"57","5","5","A","B",36,40,"B","Gain",1840,1061
"57","5","6","C","A",-36,36,"A","Catch",1876,992
"57","5","7","A","D",36,-40,"A","Catch",1912,788
"57","5","8","A","B",36,40,"B","Gain",1952,1212
"57","5","9","A","B",36,40,"B","Gain",1992,681
"57","5","10","D","C",-40,-36,"C","Loss",1956,1474
"57","5","11","A","B",36,40,"B","Gain",1996,981
"57","5","12","A","B",36,40,"B","Gain",2036,748
"57","5","13","D","C",-40,-36,"C","Loss",2000,4722
"57","5","14","C","D",-36,-40,"C","Loss",1964,2819
"57","5","15","C","D",-36,-40,"C","Loss",1928,2311
"57","5","16","A","C",36,-36,"A","Catch",1964,953
"57","5","17","D","A",-40,36,"A","Catch",2000,760
"57","5","18","C","D",-36,-40,"C","Loss",1964,1407
"57","5","19","D","C",-40,-36,"C","Loss",1928,1324
"57","5","20","B","A",40,36,"B","Gain",1968,1180
"57","5","21","C","B",-36,40,"B","Catch",2008,643
"57","5","22","C","D",-36,-40,"C","Loss",1972,1622
"57","5","23","C","D",-36,-40,"C","Loss",1936,1835
"57","5","24","B","A",0,36,"B","Gain",1936,1286
"57","5","25","C","B",-36,40,"B","Catch",1976,1425
"57","5","26","D","C",-40,-36,"C","Loss",1940,2286
"57","5","27","C","D",-36,0,"C","Loss",1904,2367
"57","5","28","B","A",40,36,"B","Gain",1944,1486
"57","5","29","A","B",36,40,"B","Gain",1984,1128
"57","5","30","C","D",-36,-40,"C","Loss",1948,3616
"57","5","31","D","C",-40,-36,"C","Loss",1912,1750
"57","5","32","A","B",36,40,"B","Gain",1952,925
"57","5","33","A","B",36,40,"B","Gain",1992,829
"57","5","34","B","A",40,36,"B","Gain",2032,904
"57","5","35","C","D",-36,0,"C","Loss",1996,1618
"57","5","36","D","C",-40,-36,"C","Loss",1960,3607
"57","5","37","B","A",40,36,"B","Gain",2000,956
"57","5","38","A","B",36,40,"B","Gain",2040,924
"57","5","39","B","A",0,36,"B","Gain",2040,852
"57","5","40","C","A",-36,36,"A","Catch",2076,1136
"57","5","41","D","A",-40,36,"A","Catch",2112,1008
"57","5","42","D","B",-40,40,"B","Catch",2152,949
"57","5","43","D","C",-40,-36,"C","Loss",2116,1525
"57","5","44","D","C",-40,-36,"C","Loss",2080,1133
"57","5","45","D","C",-40,-36,"C","Loss",2044,1476
"57","5","46","A","B",36,40,"B","Gain",2084,950
"57","5","47","A","B",36,40,"B","Gain",2124,967
"57","5","48","D","C",-40,-36,"C","Loss",2088,1277
"57","5","49","B","D",40,-40,"B","Catch",2128,727
"57","5","50","B","A",40,36,"B","Gain",2168,863
"57","5","51","D","C",-40,-36,"C","Loss",2132,1282
"57","5","52","B","A",40,36,"B","Gain",2172,1060
"57","5","53","B","A",40,36,"B","Gain",2212,943
"57","5","54","C","D",-36,-40,"C","Loss",2176,1422
"57","5","55","B","A",0,36,"B","Gain",2176,906
"57","5","56","B","A",40,36,"B","Gain",2216,1108
"57","5","57","D","B",-40,40,"B","Catch",2256,837
"57","5","58","C","D",-36,0,"C","Loss",2220,1065
"57","5","59","C","D",-36,-40,"C","Loss",2184,3124
"57","5","60","C","D",-36,-40,"C","Loss",2148,957
"57","6","1","C","D",-36,-40,"C","Loss",2112,2941
"57","6","2","D","C",-40,-36,"C","Loss",2076,1228
"57","6","3","C","D",-36,-40,"C","Loss",2040,983
"57","6","4","A","B",36,40,"B","Gain",2080,1253
"57","6","5","D","C",-40,-36,"C","Loss",2044,1242
"57","6","6","A","B",36,40,"B","Gain",2084,1116
"57","6","7","C","D",-36,-40,"C","Loss",2048,1421
"57","6","8","C","D",-36,-40,"C","Loss",2012,922
"57","6","9","D","B",0,40,"B","Catch",2052,779
"57","6","10","C","D",-36,-40,"C","Loss",2016,1289
"57","6","11","C","D",-36,-40,"C","Loss",1980,1818
"57","6","12","D","C",-40,-36,"C","Loss",1944,1712
"57","6","13","B","A",40,36,"B","Gain",1984,1064
"57","6","14","D","C",-40,-36,"C","Loss",1948,1180
"57","6","15","D","C",-40,-36,"C","Loss",1912,969
"57","6","16","A","B",36,40,"B","Gain",1952,1216
"57","6","17","C","D",-36,0,"C","Loss",1916,1029
"57","6","18","A","C",36,-36,"A","Catch",1952,969
"57","6","19","D","C",-40,-36,"C","Loss",1916,2256
"57","6","20","D","A",-40,36,"A","Catch",1952,811
"57","6","21","B","A",40,36,"B","Gain",1992,1040
"57","6","22","D","C",-40,-36,"C","Loss",1956,1308
"57","6","23","A","B",36,40,"B","Gain",1996,749
"57","6","24","D","B",-40,40,"B","Catch",2036,677
"57","6","25","D","C",-40,-36,"C","Loss",2000,1638
"57","6","26","C","D",-36,-40,"C","Loss",1964,1451
"57","6","27","D","C",-40,-36,"C","Loss",1928,1174
"57","6","28","B","A",40,36,"A","Gain",1964,925
"57","6","29","D","C",-40,-36,"C","Loss",1928,1612
"57","6","30","B","D",40,0,"B","Catch",1968,1418
"57","6","31","A","D",36,-40,"A","Catch",2004,1094
"57","6","32","B","A",40,36,"B","Gain",2044,943
"57","6","33","A","B",36,40,"B","Gain",2084,767
"57","6","34","C","B",-36,0,"B","Catch",2084,1062
"57","6","35","A","B",36,0,"B","Gain",2084,1009
"57","6","36","D","C",-40,-36,"C","Loss",2048,1870
"57","6","37","B","A",0,36,"B","Gain",2048,1024
"57","6","38","A","B",36,40,"B","Gain",2088,2037
"57","6","39","A","B",36,40,"B","Gain",2128,953
"57","6","40","B","A",40,36,"B","Gain",2168,752
"57","6","41","C","B",-36,40,"B","Catch",2208,784
"57","6","42","C","D",-36,-40,"C","Loss",2172,1214
"57","6","43","B","A",40,36,"B","Gain",2212,747
"57","6","44","B","C",40,-36,"B","Catch",2252,610
"57","6","45","C","A",-36,36,"A","Catch",2288,751
"57","6","46","C","D",-36,-40,"C","Loss",2252,1198
"57","6","47","D","C",-40,-36,"C","Loss",2216,1300
"57","6","48","D","A",-40,36,"A","Catch",2252,998
"57","6","49","A","B",36,40,"B","Gain",2292,739
"57","6","50","B","A",40,36,"B","Gain",2332,867
"57","6","51","A","B",36,40,"B","Gain",2372,854
"57","6","52","C","D",-36,-40,"C","Loss",2336,1385
"57","6","53","A","B",36,40,"B","Gain",2376,840
"57","6","54","C","D",-36,-40,"C","Loss",2340,1163
"57","6","55","B","A",40,36,"B","Gain",2380,2338
"57","6","56","B","A",40,36,"B","Gain",2420,706
"57","6","57","B","A",40,36,"B","Gain",2460,820
"57","6","58","B","A",40,36,"B","Gain",2500,696
"57","6","59","C","A",-36,36,"A","Catch",2536,1026
"57","6","60","A","B",36,40,"B","Gain",2576,1142
"58","1","1","A","B",36,40,"A","Gain",36,2922
"58","1","2","A","B",36,40,"A","Gain",72,2194
"58","1","3","C","A",-36,36,"A","Catch",108,1927
"58","1","4","D","C",-40,-36,"D","Loss",68,2304
"58","1","5","B","A",40,36,"B","Gain",108,1344
"58","1","6","D","C",-40,-36,"C","Loss",72,2840
"58","1","7","B","A",40,36,"B","Gain",112,2124
"58","1","8","D","C",0,-36,"D","Loss",112,772
"58","1","9","D","C",-40,-36,"C","Loss",76,3251
"58","1","10","B","A",40,36,"B","Gain",116,1550
"58","1","11","B","C",40,-36,"B","Catch",156,1685
"58","1","12","D","C",-40,-36,"C","Loss",120,1264
"58","1","13","D","C",-40,-36,"D","Loss",80,954
"58","1","14","B","A",40,36,"B","Gain",120,1986
"58","1","15","C","D",-36,-40,"D","Loss",80,1256
"58","1","16","C","D",-36,-40,"C","Loss",44,2036
"58","1","17","B","A",40,36,"B","Gain",84,2415
"58","1","18","D","C",0,-36,"C","Loss",48,981
"58","1","19","D","C",-40,-36,"D","Loss",8,699
"58","1","20","C","D",-36,-40,"C","Loss",-28,1492
"58","1","21","B","A",40,36,"B","Gain",12,1102
"58","1","22","B","A",0,36,"B","Gain",12,1791
"58","1","23","A","B",36,40,"B","Gain",52,2877
"58","1","24","C","D",-36,-40,"D","Loss",12,4367
"58","1","25","A","B",36,40,"B","Gain",52,1423
"58","1","26","C","D",-36,0,"C","Loss",16,1083
"58","1","27","A","B",36,40,"B","Gain",56,1406
"58","1","28","D","C",-40,-36,"C","Loss",20,3250
"58","1","29","C","D",-36,-40,"D","Loss",-20,1327
"58","1","30","A","D",36,-40,"A","Catch",16,2566
"58","1","31","A","C",36,-36,"C","Catch",-20,1709
"58","1","32","B","A",40,36,"B","Gain",20,1558
"58","1","33","A","B",36,40,"B","Gain",60,1629
"58","1","34","C","B",-36,40,"B","Catch",100,1962
"58","1","35","C","D",-36,-40,"D","Loss",60,1409
"58","1","36","C","D",-36,-40,"C","Loss",24,1837
"58","1","37","B","A",40,36,"B","Gain",64,1289
"58","1","38","D","C",-40,-36,"D","Loss",24,4755
"58","1","39","C","D",-36,-40,"D","Loss",-16,899
"58","1","40","C","A",-36,36,"C","Catch",-52,1483
"58","1","41","B","A",40,36,"B","Gain",-12,1486
"58","1","42","B","A",40,36,"A","Gain",24,1064
"58","1","43","C","D",-36,-40,"D","Loss",-16,923
"58","1","44","A","B",36,40,"A","Gain",20,764
"58","1","45","C","D",-36,-40,"D","Loss",-20,627
"58","1","46","A","B",36,0,"B","Gain",-20,1047
"58","1","47","A","B",36,40,"B","Gain",20,1395
"58","1","48","A","B",36,40,"B","Gain",60,1456
"58","1","49","D","B",-40,0,"B","Catch",60,1100
"58","1","50","D","C",-40,-36,"C","Loss",24,2348
"58","1","51","B","D",40,-40,"D","Catch",-16,1876
"58","1","52","A","B",36,40,"B","Gain",24,982
"58","1","53","C","B",-36,40,"B","Catch",64,1389
"58","1","54","B","A",40,36,"B","Gain",104,771
"58","1","55","D","B",-40,40,"B","Catch",144,666
"58","1","56","D","A",-40,36,"A","Catch",180,2365
"58","1","57","D","A",-40,36,"A","Catch",216,1075
"58","1","58","D","C",-40,-36,"C","Loss",180,6181
"58","1","59","C","D",-36,-40,"C","Loss",144,1364
"58","1","60","A","B",36,40,"B","Gain",184,1867
"58","2","1","D","C",-40,-36,"C","Loss",148,2605
"58","2","2","D","B",-40,40,"B","Catch",188,1594
"58","2","3","A","C",36,-36,"A","Catch",224,2031
"58","2","4","D","C",-40,-36,"C","Loss",188,1356
"58","2","5","C","D",-36,-40,"C","Loss",152,1835
"58","2","6","A","B",36,40,"B","Gain",192,1264
"58","2","7","C","D",-36,-40,"C","Loss",156,1713
"58","2","8","D","C",0,-36,"C","Loss",120,1762
"58","2","9","C","B",-36,40,"B","Catch",160,1073
"58","2","10","C","D",-36,0,"C","Loss",124,1588
"58","2","11","A","B",36,40,"B","Gain",164,1284
"58","2","12","A","B",36,40,"B","Gain",204,1189
"58","2","13","C","A",-36,36,"A","Catch",240,1859
"58","2","14","D","A",-40,36,"D","Catch",200,806
"58","2","15","C","D",-36,-40,"D","Loss",160,1372
"58","2","16","D","B",-40,40,"B","Catch",200,754
"58","2","17","D","C",-40,-36,"D","Loss",160,1689
"58","2","18","B","A",40,36,"B","Gain",200,1468
"58","2","19","C","D",-36,-40,"C","Loss",164,1679
"58","2","20","C","D",-36,-40,"C","Loss",128,1241
"58","2","21","B","A",40,36,"B","Gain",168,1108
"58","2","22","B","C",0,-36,"B","Catch",168,1413
"58","2","23","B","A",40,36,"B","Gain",208,1602
"58","2","24","D","A",-40,36,"A","Catch",244,1808
"58","2","25","D","C",-40,-36,"C","Loss",208,2013
"58","2","26","B","A",40,36,"B","Gain",248,1234
"58","2","27","A","B",36,40,"B","Gain",288,1094
"58","2","28","C","B",-36,40,"B","Catch",328,864
"58","2","29","D","C",-40,-36,"C","Loss",292,1618
"58","2","30","D","C",-40,-36,"C","Loss",256,2823
"58","2","31","B","D",0,-40,"B","Catch",256,771
"58","2","32","C","A",-36,36,"A","Catch",292,939
"58","2","33","B","A",40,36,"B","Gain",332,1323
"58","2","34","A","B",36,0,"B","Gain",332,740
"58","2","35","A","B",36,40,"B","Gain",372,804
"58","2","36","A","B",36,40,"B","Gain",412,729
"58","2","37","B","A",40,36,"B","Gain",452,873
"58","2","38","B","A",40,36,"B","Gain",492,1107
"58","2","39","A","B",36,40,"B","Gain",532,893
