"Subject","Block","Trial","Object_1","Object_2","Object_3","Reward_1","Reward_2","Reward_3","Action","SetSize","Stim_Count","RT","PreCorrect","Delay"
1,9,42,"EJ","EK","EL",0,0,1,"EJ",6,7,0.78071146691218,0,NA
1,9,43,"FJ","FK","FL",0,0,1,"FL",6,8,0.662303397315554,5,19
1,9,44,"FJ","FK","FL",0,0,1,"FL",6,9,0.47069042653311,6,1
1,9,45,"EJ","EK","EL",0,0,1,"EL",6,8,0.516590584011283,0,NA
1,9,46,"DJ","DK","DL",0,1,0,"DJ",6,8,1.02593286335468,4,10
1,9,47,"AJ","AK","AL",1,0,0,"AK",6,8,1.0256280186004,2,16
1,9,48,"DJ","DK","DL",0,1,0,"DJ",6,9,0.740165246766992,4,12
1,9,49,"BJ","BK","BL",1,0,0,"BK",6,8,0.733495237713214,4,8
1,9,50,"CJ","CK","CL",0,1,0,"CJ",6,8,0.733329672424588,1,43
1,9,51,"EJ","EK","EL",0,0,1,"EJ",6,9,0.678626409731805,1,6
1,9,52,"AJ","AK","AL",1,0,0,"AL",6,9,0.541467890143394,2,21
1,9,53,"BJ","BK","BL",1,0,0,"BJ",6,9,0.444371366407722,4,12
1,9,54,"CJ","CK","CL",0,1,0,"CJ",6,9,0.610334723256528,1,47
1,9,55,"EJ","EK","EL",0,0,1,"EJ",6,10,0.781854252272751,1,10
1,9,56,"BJ","BK","BL",1,0,0,"BJ",6,10,0.900952324911486,5,3
1,9,57,"CJ","CK","CL",0,1,0,"CK",6,10,0.753135113220196,1,50
1,9,58,"AJ","AK","AL",1,0,0,"AJ",6,10,0.816663716861513,2,27
1,9,59,"CJ","CK","CL",0,1,0,"CK",6,11,0.763292046438437,2,2
1,9,60,"DJ","DK","DL",0,1,0,"DJ",6,10,0.805215257802047,4,24
1,9,61,"FJ","FK","FL",0,0,1,"FL",6,10,0.726437029254157,7,17
1,9,62,"FJ","FK","FL",0,0,1,"FL",6,11,0.517203873372637,8,1
1,9,63,"BJ","BK","BL",1,0,0,"BK",6,11,0.6911730763386,6,7
1,9,64,"DJ","DK","DL",0,1,0,"DK",6,11,0.780942710407544,4,28
1,9,65,"EJ","EK","EL",0,0,1,"EL",6,11,0.683201151026879,1,20
1,9,66,"CJ","CK","CL",0,1,0,"CK",6,12,1.20857984101167,3,7
1,9,67,"BJ","BK","BL",1,0,0,"BL",6,12,0.830221729993355,6,11
1,9,68,"AJ","AK","AL",1,0,0,"AK",6,11,0.888795995211694,3,10
1,9,69,"FJ","FK","FL",0,0,1,"FL",6,12,0.593563345435541,9,7
1,9,70,"AJ","AK","AL",1,0,0,"AL",6,12,0.695685686776415,3,12
1,9,71,"CJ","CK","CL",0,1,0,"CJ",6,13,0.851717882673256,4,5
1,9,72,"FJ","FK","FL",0,0,1,"FL",6,13,0.597890498000197,10,3
1,9,73,"BJ","BK","BL",1,0,0,"BJ",6,13,1.11173111951211,6,17
1,9,74,"DJ","DK","DL",0,1,0,"DK",6,12,0.59460179990856,5,10
1,9,75,"EJ","EK","EL",0,0,1,"EL",6,12,1.01062454236671,2,10
1,9,76,"BJ","BK","BL",1,0,0,"BJ",6,14,0.917175134818535,7,3
1,9,77,"DJ","DK","DL",0,1,0,"DJ",6,13,0.631691251473967,6,3
1,9,78,"EJ","EK","EL",0,0,1,"EJ",6,13,0.644898080092389,3,3
1,9,79,"CJ","CK","CL",0,1,0,"CK",6,14,0.825636871682946,4,13
1,9,80,"FJ","FK","FL",0,0,1,"FL",6,14,0.554916397784837,11,8
1,9,81,"AJ","AK","AL",1,0,0,"AJ",6,13,0.669047847623006,3,23
1,9,82,"CJ","CK","CL",0,1,0,"CK",6,15,0.602983403310645,5,3
1,9,83,"DJ","DK","DL",0,1,0,"DK",6,14,0.64203171589179,6,9
1,9,84,"FJ","FK","FL",0,0,1,"FL",6,15,0.547977426089346,12,4
1,9,85,"EJ","EK","EL",0,0,1,"EL",6,14,0.544366949179675,3,10
1,9,86,"BJ","BK","BL",1,0,0,"BJ",6,15,0.771741618984379,8,10
1,9,87,"AJ","AK","AL",1,0,0,"AK",6,14,0.59631150047062,4,6
1,9,88,"DJ","DK","DL",0,1,0,"DK",6,15,0.767914567841217,7,5
1,9,89,"AJ","AK","AL",1,0,0,"AJ",6,15,0.423180812038481,4,8
1,9,90,"EJ","EK","EL",0,0,1,"EL",6,15,0.648418977623805,4,5
1,10,1,"EJ","EK","EL",0,0,1,"EL",5,1,0.487739144125953,0,NA
1,10,2,"EJ","EK","EL",0,0,1,"EL",5,2,0.470776980102528,1,1
1,10,3,"DJ","DK","DL",0,0,1,"DK",5,1,0.403285338252317,0,NA
1,10,4,"CJ","CK","CL",1,0,0,"CJ",5,1,0.539601949916687,0,NA
1,10,5,"CJ","CK","CL",1,0,0,"CJ",5,2,0.461914654297289,1,1
1,10,6,"BJ","BK","BL",1,0,0,"BK",5,1,0.659270758973435,0,NA
1,10,7,"AJ","AK","AL",1,0,0,"AL",5,1,0.784961759403814,0,NA
1,10,8,"EJ","EK","EL",0,0,1,"EL",5,3,0.669911901874002,2,6
1,10,9,"EJ","EK","EL",0,0,1,"EL",5,4,0.763189380522817,3,1
1,10,10,"DJ","DK","DL",0,0,1,"DK",5,2,0.494515482743736,0,NA
1,10,11,"BJ","BK","BL",1,0,0,"BJ",5,2,0.804395020240918,0,NA
1,10,12,"CJ","CK","CL",1,0,0,"CJ",5,3,0.424735383247025,2,7
1,10,13,"BJ","BK","BL",1,0,0,"BJ",5,3,0.452696377702523,1,2
1,10,14,"AJ","AK","AL",1,0,0,"AL",5,2,0.716532199468929,0,NA
1,10,15,"AJ","AK","AL",1,0,0,"AK",5,3,0.465066791628487,0,NA
1,10,16,"DJ","DK","DL",0,0,1,"DL",5,3,0.872661688015796,0,NA
1,10,17,"CJ","CK","CL",1,0,0,"CJ",5,4,0.552912171930075,3,5
1,10,18,"EJ","EK","EL",0,0,1,"EL",5,5,0.583576016186271,4,9
1,10,19,"CJ","CK","CL",1,0,0,"CJ",5,5,0.655799396452494,4,2
1,10,20,"BJ","BK","BL",1,0,0,"BJ",5,4,0.511038315598853,2,7
1,10,21,"DJ","DK","DL",0,0,1,"DJ",5,4,0.542087074194569,1,5
1,10,22,"AJ","AK","AL",1,0,0,"AJ",5,4,0.899388083140366,0,NA
1,10,23,"AJ","AK","AL",1,0,0,"AJ",5,5,0.896214249252807,1,1
1,10,24,"EJ","EK","EL",0,0,1,"EL",5,6,0.516564264253248,5,6
1,10,25,"BJ","BK","BL",1,0,0,"BJ",5,5,0.401567459106445,3,5
1,10,26,"DJ","DK","DL",0,0,1,"DL",5,5,0.777062756824307,1,10
1,10,27,"CJ","CK","CL",1,0,0,"CJ",5,6,0.506158632109873,5,8
1,10,28,"AJ","AK","AL",1,0,0,"AJ",5,6,0.985450832464267,2,5
1,10,29,"AJ","AK","AL",1,0,0,"AJ",5,7,0.390487048134673,3,1
1,10,30,"CJ","CK","CL",1,0,0,"CJ",5,7,0.497895016334951,6,3
1,10,31,"EJ","EK","EL",0,0,1,"EL",5,7,0.539959936984815,6,7
1,10,32,"DJ","DK","DL",0,0,1,"DL",5,6,0.612898770079482,2,6
1,10,33,"BJ","BK","BL",1,0,0,"BJ",5,6,0.544595788756851,4,8
1,10,34,"DJ","DK","DL",0,0,1,"DL",5,7,0.619470781472046,3,2
1,10,35,"AJ","AK","AL",1,0,0,"AJ",5,8,0.615958024631254,4,6
1,10,36,"CJ","CK","CL",1,0,0,"CJ",5,8,0.426615317817777,7,6
1,10,37,"BJ","BK","BL",1,0,0,"BJ",5,7,0.470289496588521,5,4
1,10,38,"EJ","EK","EL",0,0,1,"EL",5,8,0.63852991204476,7,7
1,10,39,"BJ","BK","BL",1,0,0,"BJ",5,8,0.397368891572114,6,2
1,10,40,"DJ","DK","DL",0,0,1,"DL",5,8,0.584679308522027,4,6
1,10,41,"CJ","CK","CL",1,0,0,"CJ",5,9,0.475681112031452,8,5
1,10,42,"DJ","DK","DL",0,0,1,"DL",5,9,0.609124197391793,5,2
1,10,43,"AJ","AK","AL",1,0,0,"AJ",5,9,0.511457390733995,5,8
1,10,44,"BJ","BK","BL",1,0,0,"BJ",5,9,0.555999606091063,7,5
1,10,45,"EJ","EK","EL",0,0,1,"EL",5,9,0.524211770447437,8,7
1,10,46,"CJ","CK","CL",1,0,0,"CJ",5,10,0.426472322491463,9,5
1,10,47,"BJ","BK","BL",1,0,0,"BJ",5,10,0.454697472625412,8,3
1,10,48,"CJ","CK","CL",1,0,0,"CJ",5,11,0.416708403150551,10,2
1,10,49,"AJ","AK","AL",1,0,0,"AJ",5,10,0.554877276124898,6,6
1,10,50,"DJ","DK","DL",0,0,1,"DJ",5,10,0.394335173245054,6,8
1,10,51,"EJ","EK","EL",0,0,1,"EL",5,10,0.563770826440305,9,6
1,10,52,"AJ","AK","AL",1,0,0,"AJ",5,11,0.532577096135356,7,3
1,10,53,"DJ","DK","DL",0,0,1,"DL",5,11,0.431525888678152,6,11
1,10,54,"EJ","EK","EL",0,0,1,"EL",5,11,0.588349992525764,10,3
1,10,55,"CJ","CK","CL",1,0,0,"CJ",5,12,0.460293733922299,11,7
1,10,56,"BJ","BK","BL",1,0,0,"BJ",5,11,0.457276664790697,9,9
1,10,57,"BJ","BK","BL",1,0,0,"BJ",5,12,0.453766964143142,10,1
1,10,58,"AJ","AK","AL",1,0,0,"AJ",5,12,0.579461834393442,8,6
1,10,59,"CJ","CK","CL",1,0,0,"CJ",5,13,0.483689601591323,12,4
1,10,60,"AJ","AK","AL",1,0,0,"AJ",5,13,0.733719555137213,9,2
1,10,61,"DJ","DK","DL",0,0,1,"DL",5,12,0.647333875822369,7,8
1,10,62,"EJ","EK","EL",0,0,1,"EL",5,12,0.583201154950075,11,8
1,10,63,"EJ","EK","EL",0,0,1,"EL",5,13,0.63208824058529,12,1
1,10,64,"CJ","CK","CL",1,0,0,"CJ",5,14,0.482792785391212,13,5
1,10,65,"DJ","DK","DL",0,0,1,"DL",5,13,0.729397202609107,8,4
1,10,66,"BJ","BK","BL",1,0,0,"BJ",5,13,0.57216688914923,11,9
1,10,67,"BJ","BK","BL",1,0,0,"BJ",5,14,0.393510353052989,12,1
1,10,68,"AJ","AK","AL",1,0,0,"AJ",5,14,0.580991007911507,10,8
1,10,69,"DJ","DK","DL",0,0,1,"DL",5,14,0.703783669392578,9,4
1,10,70,"CJ","CK","CL",1,0,0,"CJ",5,15,0.524231914489064,14,6
1,10,71,"AJ","AK","AL",1,0,0,"AJ",5,15,0.492890985449776,11,3
1,10,72,"EJ","EK","EL",0,0,1,"EL",5,14,0.660774999822024,13,9
1,10,73,"DJ","DK","DL",0,0,1,"DL",5,15,0.514495320268907,10,4
1,10,74,"BJ","BK","BL",1,0,0,"BJ",5,15,0.545121519942768,13,7
1,10,75,"EJ","EK","EL",0,0,1,"EJ",5,15,0.459097273705993,14,3
1,11,1,"AJ","AK","AL",1,0,0,"AL",4,1,0.469633448286913,0,NA
1,11,2,"CJ","CK","CL",0,0,1,"CL",4,1,0.436450809997041,0,NA
1,11,3,"CJ","CK","CL",0,0,1,"CL",4,2,0.492877287208103,1,1
1,11,4,"AJ","AK","AL",1,0,0,"AK",4,2,0.725222641369328,0,NA
1,11,5,"DJ","DK","DL",0,0,1,"DL",4,1,0.764800577482674,0,NA
1,11,6,"BJ","BK","BL",1,0,0,"BJ",4,1,0.87278696562862,0,NA
1,11,7,"CJ","CK","CL",0,0,1,"CL",4,3,0.462020203995053,2,4
1,11,8,"DJ","DK","DL",0,0,1,"DL",4,2,0.758270807506051,1,3
1,11,9,"CJ","CK","CL",0,0,1,"CL",4,4,0.644583181885537,3,2
1,11,10,"BJ","BK","BL",1,0,0,"BJ",4,2,0.715448158676736,1,4
1,11,11,"AJ","AK","AL",1,0,0,"AJ",4,3,0.370397813676391,0,NA
1,11,12,"AJ","AK","AL",1,0,0,"AJ",4,4,0.660164804256056,1,1
1,11,13,"CJ","CK","CL",0,0,1,"CL",4,5,0.613703292328864,4,4
1,11,14,"DJ","DK","DL",0,0,1,"DL",4,3,0.467305137193762,2,6
1,11,15,"DJ","DK","DL",0,0,1,"DL",4,4,0.547444735246245,3,1
1,11,16,"BJ","BK","BL",1,0,0,"BJ",4,3,0.320804687275086,2,6
1,11,17,"CJ","CK","CL",0,0,1,"CL",4,6,0.614430722082034,5,4
1,11,18,"AJ","AK","AL",1,0,0,"AJ",4,5,0.470290201541502,2,6
1,11,19,"AJ","AK","AL",1,0,0,"AJ",4,6,0.575983931892551,3,1
1,11,20,"BJ","BK","BL",1,0,0,"BJ",4,4,0.540444030310027,3,4
1,11,21,"DJ","DK","DL",0,0,1,"DL",4,5,0.523852872371208,4,6
1,11,22,"BJ","BK","BL",1,0,0,"BJ",4,5,0.484172618889716,4,2
1,11,23,"CJ","CK","CL",0,0,1,"CL",4,7,0.373531966994051,6,6
1,11,24,"CJ","CK","CL",0,0,1,"CL",4,8,0.542813011852559,7,1
1,11,25,"AJ","AK","AL",1,0,0,"AJ",4,7,0.348019416502211,4,6
1,11,26,"AJ","AK","AL",1,0,0,"AJ",4,8,0.395209085661918,5,1
1,11,27,"DJ","DK","DL",0,0,1,"DL",4,6,0.590761867992114,5,6
1,11,28,"DJ","DK","DL",0,0,1,"DL",4,7,0.403088161663618,6,1
1,11,29,"BJ","BK","BL",1,0,0,"BJ",4,6,0.364389931550249,5,7
1,11,30,"BJ","BK","BL",1,0,0,"BJ",4,7,0.43854006298352,6,1
1,11,31,"CJ","CK","CL",0,0,1,"CL",4,9,0.720198218652513,8,7
1,11,32,"AJ","AK","AL",1,0,0,"AJ",4,9,0.430988990527112,6,6
1,11,33,"DJ","DK","DL",0,0,1,"DL",4,8,0.493821733922232,7,5
1,11,34,"DJ","DK","DL",0,0,1,"DL",4,9,0.442312981875148,8,1
1,11,35,"BJ","BK","BL",1,0,0,"BJ",4,8,0.67238021956291,7,5
1,11,36,"BJ","BK","BL",1,0,0,"BJ",4,9,0.540785934310406,8,1
1,12,1,"AJ","AK","AL",1,0,0,"AL",2,1,0.416725528717507,0,NA
1,12,2,"BJ","BK","BL",0,1,0,"BL",2,1,0.698847300140187,0,NA
1,12,3,"AJ","AK","AL",1,0,0,"AK",2,2,0.363400060043205,0,NA
1,12,4,"AJ","AK","AL",1,0,0,"AK",2,3,0.300900404981803,0,NA
1,12,5,"BJ","BK","BL",0,1,0,"BK",2,2,0.6075112419785,0,NA
1,12,6,"AJ","AK","AL",1,0,0,"AJ",2,4,0.399526796187274,0,NA
1,12,7,"BJ","BK","BL",0,1,0,"BK",2,3,0.6180423204205,1,2
1,12,8,"BJ","BK","BL",0,1,0,"BK",2,4,0.52020145492861,2,1
1,12,9,"AJ","AK","AL",1,0,0,"AJ",2,5,0.373760896967724,1,3
1,12,10,"BJ","BK","BL",0,1,0,"BK",2,5,0.463457987119909,3,2
1,12,11,"AJ","AK","AL",1,0,0,"AJ",2,6,0.338074096245691,2,2
1,12,12,"BJ","BK","BL",0,1,0,"BK",2,6,0.347528161073569,4,2
1,12,13,"AJ","AK","AL",1,0,0,"AJ",2,7,0.486477684695274,3,2
1,12,14,"BJ","BK","BL",0,1,0,"BK",2,7,0.391666341689415,5,2
1,12,15,"AJ","AK","AL",1,0,0,"AJ",2,8,0.356762674346101,4,2
1,12,16,"BJ","BK","BL",0,1,0,"BK",2,8,0.398512197949458,6,2
1,12,17,"BJ","BK","BL",0,1,0,"BK",2,9,0.476732825860381,7,1
1,12,18,"AJ","AK","AL",1,0,0,"AJ",2,9,0.315218929026742,5,3
1,13,1,"BJ","BK","BL",0,1,0,"BL",3,1,0.544015396735631,0,NA
1,13,2,"CJ","CK","CL",0,0,1,"CL",3,1,0.579985679243691,0,NA
1,13,3,"AJ","AK","AL",1,0,0,"AL",3,1,0.701126004802063,0,NA
1,13,4,"BJ","BK","BL",0,1,0,"BK",3,2,0.808887505612802,0,NA
1,13,5,"AJ","AK","AL",1,0,0,"AJ",3,2,0.589040565479081,0,NA
1,13,6,"CJ","CK","CL",0,0,1,"CL",3,2,0.394369120127521,1,4
1,13,7,"BJ","BK","BL",0,1,0,"BK",3,3,0.409901912440546,1,3
1,13,8,"CJ","CK","CL",0,0,1,"CL",3,3,0.559459025622346,2,2
1,13,9,"BJ","BK","BL",0,1,0,"BK",3,4,0.322583594417665,2,2
1,13,10,"AJ","AK","AL",1,0,0,"AJ",3,3,0.381806314690039,1,5
1,13,11,"BJ","BK","BL",0,1,0,"BK",3,5,0.42528293444775,3,2
1,13,12,"CJ","CK","CL",0,0,1,"CL",3,4,0.441766821662895,3,4
1,13,13,"AJ","AK","AL",1,0,0,"AJ",3,4,0.375845541304443,2,3
1,13,14,"BJ","BK","BL",0,1,0,"BK",3,6,0.446258553129155,4,3
1,13,15,"AJ","AK","AL",1,0,0,"AJ",3,5,0.38291334931273,3,2
1,13,16,"CJ","CK","CL",0,0,1,"CL",3,5,0.439328952110372,4,4
1,13,17,"AJ","AK","AL",1,0,0,"AJ",3,6,0.434590426506475,4,2
1,13,18,"CJ","CK","CL",0,0,1,"CL",3,6,0.467524617328309,5,2
1,13,19,"BJ","BK","BL",0,1,0,"BK",3,7,0.412559423130006,5,5
1,13,20,"BJ","BK","BL",0,1,0,"BK",3,8,0.537096362677403,6,1
1,13,21,"CJ","CK","CL",0,0,1,"CL",3,7,0.360574354883283,6,3
1,13,22,"AJ","AK","AL",1,0,0,"AJ",3,7,0.435967732686549,5,5
1,13,23,"BJ","BK","BL",0,1,0,"BK",3,9,0.365978656045627,7,3
1,13,24,"CJ","CK","CL",0,0,1,"CL",3,8,0.456854912277777,7,3
1,13,25,"AJ","AK","AL",1,0,0,"AJ",3,8,0.503935315762646,6,3
1,13,26,"CJ","CK","CL",0,0,1,"CL",3,9,0.5611520773964,8,2
1,13,27,"AJ","AK","AL",1,0,0,"AJ",3,9,0.527358440682292,7,2
1,14,1,"BJ","BK","BL",0,0,1,"BL",2,1,0.463811976893339,0,NA
1,14,2,"AJ","AK","AL",1,0,0,"AL",2,1,0.411280759901274,0,NA
1,14,3,"AJ","AK","AL",1,0,0,"AK",2,2,0.528105752251577,0,NA
1,14,4,"BJ","BK","BL",0,0,1,"BL",2,2,0.588202684884891,1,3
1,14,5,"BJ","BK","BL",0,0,1,"BJ",2,3,0.418015404196922,2,1
1,14,6,"AJ","AK","AL",1,0,0,"AJ",2,3,0.67613633570727,0,NA
1,14,7,"BJ","BK","BL",0,0,1,"BL",2,4,0.343378442164976,2,3
1,14,8,"AJ","AK","AL",1,0,0,"AJ",2,4,0.436449786124285,1,2
1,14,9,"BJ","BK","BL",0,0,1,"BL",2,5,0.386874684831128,3,2
1,14,10,"AJ","AK","AL",1,0,0,"AJ",2,5,0.371407364611514,2,2
1,14,11,"BJ","BK","BL",0,0,1,"BL",2,6,0.509849576104898,4,2
1,14,12,"BJ","BK","BL",0,0,1,"BL",2,7,0.473190767981578,5,1
1,14,13,"AJ","AK","AL",1,0,0,"AJ",2,6,0.363818340178113,3,3
1,14,14,"AJ","AK","AL",1,0,0,"AJ",2,7,0.340514200390317,4,1
1,14,15,"BJ","BK","BL",0,0,1,"BL",2,8,0.367387258156668,6,3
1,14,16,"BJ","BK","BL",0,0,1,"BL",2,9,0.55206564423861,7,1
1,14,17,"AJ","AK","AL",1,0,0,"AJ",2,8,0.439274366304744,5,3
1,14,18,"AJ","AK","AL",1,0,0,"AJ",2,9,0.345337089209352,6,1
1,15,1,"CJ","CK","CL",0,0,1,"CL",5,1,0.563551586004905,0,NA
1,15,2,"EJ","EK","EL",0,0,1,"EL",5,1,0.73106006445596,0,NA
1,15,3,"BJ","BK","BL",0,1,0,"BL",5,1,0.552356303262059,0,NA
1,15,4,"BJ","BK","BL",0,1,0,"BK",5,2,0.535590066574514,0,NA
1,15,5,"CJ","CK","CL",0,0,1,"CL",5,2,0.406769847555552,1,4
1,15,6,"AJ","AK","AL",1,0,0,"AK",5,1,0.837718010181561,0,NA
1,15,7,"EJ","EK","EL",0,0,1,"EK",5,2,0.677382941939868,1,5
1,15,8,"DJ","DK","DL",0,0,1,"DK",5,1,0.737058508151677,0,NA
1,15,9,"EJ","EK","EL",0,0,1,"EL",5,3,0.71839872864075,1,7
1,15,10,"BJ","BK","BL",0,1,0,"BK",5,3,1.05936027056305,1,6
1,15,11,"BJ","BK","BL",0,1,0,"BK",5,4,0.727392301429063,2,1
1,15,12,"CJ","CK","CL",0,0,1,"CL",5,3,0.633007327094674,2,7
1,15,13,"DJ","DK","DL",0,0,1,"DL",5,2,0.423697247635573,0,NA
1,15,14,"AJ","AK","AL",1,0,0,"AL",5,2,1.04895206599031,0,NA
1,15,15,"CJ","CK","CL",0,0,1,"CL",5,4,0.667024013760965,3,3
1,15,16,"DJ","DK","DL",0,0,1,"DK",5,3,0.832537753100041,1,3
1,15,17,"AJ","AK","AL",1,0,0,"AK",5,3,0.750284741865471,0,NA
1,15,18,"EJ","EK","EL",0,0,1,"EK",5,4,0.798022322473116,2,9
1,15,19,"EJ","EK","EL",0,0,1,"EL",5,5,0.560577501135413,2,10
1,15,20,"BJ","BK","BL",0,1,0,"BL",5,5,0.588300176081248,3,9
1,15,21,"DJ","DK","DL",0,0,1,"DL",5,4,0.679906067147385,1,8
1,15,22,"AJ","AK","AL",1,0,0,"AJ",5,4,0.813359359570313,0,NA
1,15,23,"BJ","BK","BL",0,1,0,"BL",5,6,0.875109577027615,3,12
1,15,24,"CJ","CK","CL",0,0,1,"CL",5,5,0.61766606773017,4,9
1,15,25,"CJ","CK","CL",0,0,1,"CK",5,6,0.397966360265855,5,1
1,15,26,"DJ","DK","DL",0,0,1,"DL",5,5,0.797669450112153,2,5
1,15,27,"EJ","EK","EL",0,0,1,"EK",5,6,0.669483673293144,3,8
1,15,28,"AJ","AK","AL",1,0,0,"AK",5,5,0.762410529423505,1,6
1,15,29,"BJ","BK","BL",0,1,0,"BL",5,7,0.772593696368858,3,18
1,15,30,"BJ","BK","BL",0,1,0,"BK",5,8,0.486911673040595,3,19
1,15,31,"AJ","AK","AL",1,0,0,"AK",5,6,0.736793943913653,1,9
1,15,32,"DJ","DK","DL",0,0,1,"DL",5,6,0.573662032955326,3,6
1,15,33,"EJ","EK","EL",0,0,1,"EL",5,7,1.21342222893145,3,14
1,15,34,"CJ","CK","CL",0,0,1,"CL",5,7,0.721904705860652,5,10
1,15,35,"DJ","DK","DL",0,0,1,"DL",5,7,0.67586019198643,4,3
1,15,36,"AJ","AK","AL",1,0,0,"AK",5,7,0.970712306909263,1,14
1,15,37,"EJ","EK","EL",0,0,1,"EL",5,8,0.838012981868815,4,4
1,15,38,"BJ","BK","BL",0,1,0,"BK",5,9,0.399648020102177,4,8
1,15,39,"CJ","CK","CL",0,0,1,"CL",5,8,0.643141450418625,6,5
1,15,40,"DJ","DK","DL",0,0,1,"DL",5,8,0.736567369138356,5,5
1,15,41,"EJ","EK","EL",0,0,1,"EL",5,9,0.701577028667089,5,4
1,15,42,"DJ","DK","DL",0,0,1,"DL",5,9,0.570895586279221,6,2
1,15,43,"CJ","CK","CL",0,0,1,"CL",5,9,0.632428461045492,7,4
1,15,44,"AJ","AK","AL",1,0,0,"AJ",5,8,0.535015587811358,1,22
1,15,45,"AJ","AK","AL",1,0,0,"AJ",5,9,0.704513315402437,2,1
1,15,46,"EJ","EK","EL",0,0,1,"EL",5,10,0.948526147287339,6,5
1,15,47,"CJ","CK","CL",0,0,1,"CL",5,10,0.588290835439693,8,4
1,15,48,"BJ","BK","BL",0,1,0,"BK",5,10,0.428045207750984,5,10
1,15,49,"EJ","EK","EL",0,0,1,"EK",5,11,0.550141555431765,7,3
1,15,50,"BJ","BK","BL",0,1,0,"BK",5,11,0.510593613842502,6,2
1,15,51,"AJ","AK","AL",1,0,0,"AJ",5,10,0.584306727163494,3,6
1,15,52,"CJ","CK","CL",0,0,1,"CL",5,11,0.580611320503522,9,5
1,15,53,"AJ","AK","AL",1,0,0,"AJ",5,11,0.608138251700439,4,2
1,15,54,"DJ","DK","DL",0,0,1,"DL",5,10,0.591723323857877,7,12
1,15,55,"CJ","CK","CL",0,0,1,"CL",5,12,0.431303138786461,10,3
1,15,56,"DJ","DK","DL",0,0,1,"DL",5,11,0.552698916522786,8,2
1,15,57,"BJ","BK","BL",0,1,0,"BK",5,12,0.548871666425839,7,7
1,15,58,"EJ","EK","EL",0,0,1,"EL",5,12,0.385619439010043,7,12
1,15,59,"BJ","BK","BL",0,1,0,"BK",5,13,0.509809067065362,8,2
1,15,60,"EJ","EK","EL",0,0,1,"EL",5,13,0.864422873884905,8,2
1,15,61,"AJ","AK","AL",1,0,0,"AJ",5,12,0.62755256483797,5,8
1,15,62,"DJ","DK","DL",0,0,1,"DL",5,12,0.516670938988682,9,6
1,15,63,"AJ","AK","AL",1,0,0,"AJ",5,13,0.555152778455522,6,2
1,15,64,"CJ","CK","CL",0,0,1,"CL",5,13,0.743146865104791,11,9
1,15,65,"DJ","DK","DL",0,0,1,"DL",5,13,0.579578892153222,10,3
1,15,66,"EJ","EK","EL",0,0,1,"EL",5,14,0.966233946848661,9,6
1,15,67,"CJ","CK","CL",0,0,1,"CL",5,14,0.649414297833573,12,3
1,15,68,"BJ","BK","BL",0,1,0,"BK",5,14,0.44413798203459,9,9
1,15,69,"EJ","EK","EL",0,0,1,"EL",5,15,0.702552984876093,10,3
1,16,1,"CJ","CK","CL",0,1,0,"CL",6,1,0.589772078907117,0,NA
1,16,2,"CJ","CK","CL",0,1,0,"CK",6,2,0.444830571999773,0,NA
1,16,3,"EJ","EK","EL",0,0,1,"EL",6,1,0.630282330850605,0,NA
1,16,4,"EJ","EK","EL",0,0,1,"EL",6,2,0.420230609539431,1,1
1,16,5,"AJ","AK","AL",1,0,0,"AL",6,1,0.650343925284687,0,NA
1,16,6,"DJ","DK","DL",0,1,0,"DK",6,1,0.630767072725575,0,NA
1,16,7,"BJ","BK","BL",0,1,0,"BL",6,1,0.971384370757733,0,NA
1,16,8,"DJ","DK","DL",0,1,0,"DK",6,2,0.563098672544584,1,2
1,16,9,"AJ","AK","AL",1,0,0,"AL",6,2,0.775785746751353,0,NA
1,16,10,"FJ","FK","FL",0,0,1,"FL",6,1,0.833934880734887,0,NA
1,16,11,"FJ","FK","FL",0,0,1,"FL",6,2,0.597639403073117,1,1
1,16,12,"BJ","BK","BL",0,1,0,"BK",6,2,0.826014770369511,0,NA
1,16,13,"CJ","CK","CL",0,1,0,"CK",6,3,0.699769926490262,1,11
1,16,14,"CJ","CK","CL",0,1,0,"CK",6,4,0.415396958705969,2,1
1,16,15,"EJ","EK","EL",0,0,1,"EL",6,3,0.56837682222249,2,11
1,16,16,"EJ","EK","EL",0,0,1,"EL",6,4,0.595565437804908,3,1
1,16,17,"AJ","AK","AL",1,0,0,"AJ",6,3,1.02751621021889,0,NA
1,16,18,"DJ","DK","DL",0,1,0,"DK",6,3,0.431404180882964,2,10
1,16,19,"BJ","BK","BL",0,1,0,"BK",6,3,0.660039376642089,1,7
1,16,20,"DJ","DK","DL",0,1,0,"DK",6,4,0.377972573915031,3,2
1,16,21,"AJ","AK","AL",1,0,0,"AL",6,4,0.718761763011571,1,4
1,16,22,"FJ","FK","FL",0,0,1,"FL",6,3,0.700022011413239,2,11
1,16,23,"FJ","FK","FL",0,0,1,"FL",6,4,0.444789860513993,3,1
1,16,24,"BJ","BK","BL",0,1,0,"BK",6,4,0.678767354169395,2,5
1,16,25,"CJ","CK","CL",0,1,0,"CK",6,5,0.498586013156455,3,11
1,16,26,"CJ","CK","CL",0,1,0,"CK",6,6,0.497616506647319,4,1
1,16,27,"EJ","EK","EL",0,0,1,"EL",6,5,0.570329522073735,4,11
1,16,28,"BJ","BK","BL",0,1,0,"BK",6,5,0.523275716230273,3,4
